clubId,name,badmintonPlayerId,initialized,status,teamCount,error
"1655","Langaa","1655","false","ok","0",""
"1164","Ledøje-Smørum","1164","true","ok","7",""
"1537","Langholt","1537","false","ok","0",""
"1316","Langvad Gymnastikforening","1316","false","ok","0",""
"1821","Langhøj","1821","true","ok","12",""
"1985","Lem Boldklub","1985","false","ok","0",""
"1961","Laven/Linå","1961","false","ok","0",""
"1222","Lille Næstved","1222","false","ok","0",""
"1686","Låsby","1686","false","ok","0",""
"2086","Læk UF","2086","false","ok","0",""
"1221","Lejre","1221","false","ok","5",""
"1857","Lemvig","1857","false","ok","0",""
"2114","Letland","2114","false","ok","0",""
"1844","Lem","1844","true","ok","0",""
"1820","Lind KLG","1820","false","ok","0",""
"1498","Lindholm","1498","true","ok","50",""
"5898","Linjedommerklub","5898","false","ok","0",""
"1711","Lindved","1711","false","ok","8",""
"22","Lillerød","22","true","ok","39",""
"7152","Lisbjerg Fritids Liv","7152","false","ok","0",""
"2115","Litauen","2115","false","ok","0",""
"1540","Løgstør","1540","false","ok","3",""
"1612","Lugi, Lendum badmintonafdeling","1612","false","ok","0",""
"1956","Løgstrup","1956","false","ok","0",""
"2009","Løjt","2009","false","ok","0",""
"2008","Løgum","2008","false","ok","0",""
"1781","Løvel U & IF","1781","false","ok","0",""
"1538","Løgstør LBK","1538","false","ok","0",""
"1595","Løkken","1595","false","ok","0",""
"1736","Løsning","1736","false","ok","0",""
"1704","Lund","1704","false","ok","6",""
"1419","Lundby","1419","false","ok","0",""
"1727","Lunderskov","1727","false","ok","12",""
"1593","Lundergård","1593","false","ok","0",""
"1223","Lundtofte","1223","false","ok","17",""
"2006","Lundtoft IF","2006","false","ok","1",""
"5951","Luxembourg","5951","false","ok","0",""
"1095","Lyngby","1095","true","ok","40",""
"1174","Lynge Uggeløse","1174","false","ok","3",""
"1307","Lynge-Broby","1307","false","ok","8",""
"1624","Lystrup","1624","false","ok","10",""
"2007","Lysabild/Tandslet","2007","false","ok","7",""
"6924","Måbjerg","6924","false","ok","0",""
"2156","Macau","2156","false","ok","0",""
"2135","Malaysia","2135","false","ok","0",""
"1186","Måløv","1186","true","ok","11",""
"1960","Mammen","1960","false","ok","2",""
"1541","Mariager","1541","false","ok","0",""
"7603","Mariager Efterskole","7603","false","ok","0",""
"1351","Maribo","1351","false","ok","1",""
"1471","Marstal Idræt","1471","false","ok","0",""
"1678","Mårslet Badminton","1678","false","ok","2",""
"1822","Mejdal","1822","false","ok","0",""
"1791","Mejrup G og UF","1791","false","ok","4",""
"1224","Melby","1224","false","ok","0",""
"1868","Midtjylland","1868","false","ok","0",""
"7245","Mexico","7245","false","ok","0",""
"1257","Midt- og Vestsjælland","1257","false","ok","0",""
"1391","Middelfart","1391","true","ok","4",""
"1690","Midtdjurs","1690","false","ok","0",""
"7341","Midtjysk Efterskole","7341","false","ok","0",""
"1796","Midtmors GIF","1796","false","ok","8",""
"7507","Midtsjællands BK","7507","false","ok","0",""
"1433","Morud","1433","false","ok","5",""
"7113","Motionister i Solrød","7113","false","ok","0",""
"1542","Mou","1542","false","ok","3",""
"1996","Motionsklubben 88-Thise","1996","false","ok","0",""
"1912","Møldrup","1912","false","ok","3",""
"2598","Mølleparken","2598","false","ok","0",""
"1370","Møn","1370","false","ok","1",""
"1909","Mønsted","1909","false","ok","0",""
"1694","Mørke","1694","false","ok","0",""
"31","Mørkøv","31","false","ok","2",""
"1420","Munkebo BK69","1420","false","ok","0",""
"1353","Nakskov","1353","false","ok","14",""
"1858","Naur-Sir-Krunderup","1858","false","ok","0",""
"2085","Nibøl UF","2085","false","ok","0",""
"1945","Næsbjerg/Rousth.","1945","false","ok","0",""
"1422","Næsby","1422","true","ok","9",""
"33","Næstved","33","false","ok","0",""
"34","NBK Amager","34","true","ok","24",""
"7987","Næstved-Herlufsholm","7987","true","ok","17",""
"2130","New Zealand","2130","false","ok","0",""
"1378","Nexø","1378","false","ok","8",""
"2024","Nordals","2024","false","ok","0",""
"1695","Nielstrup-Voldum","1695","false","ok","3",""
"7391","Nigeria","7391","false","ok","0",""
"7744","NIK","7744","false","ok","0",""
"7760","Nim IF","7760","false","ok","0",""
"1153","Nivå-Kokkedal","1153","true","ok","22",""
"7131","NKT","7131","false","ok","0",""
"1202","Nordbyens Badmintonklub","1202","false","ok","4",""
"2029","Nordenskov UIF","2029","false","ok","0",""
"1588","Nordjylland","1588","false","ok","0",""
"7914","Nordkystens BK","7914","false","ok","0",""
"1823","Nors","1823","false","ok","0",""
"2116","Norge","2116","false","ok","0",""
"1486","Nordlangelands IF","1486","false","ok","0",""
"1225","Nordrup-Farendløse","1225","false","ok","4",""
"1258","Nordsjælland","1258","false","ok","0",""
"1599","Nørager HCI","1599","false","ok","0",""
"1355","Nørre Alslev","1355","false","ok","0",""
"2010","Notmark","2010","false","ok","0",""
"7351","Nødebo Badminton","7351","false","ok","2",""
"7713","NØG Badminton","7713","false","ok","2",""
"1610","Nørager","1610","false","ok","0",""
"1530","Nørhalne","1530","false","ok","12",""
"2937","Nørre Djurs BK","2937","false","ok","1",""
"6876","Nørre Nissum Efterskole","6876","false","ok","0",""
"1892","Nr. Felding","1892","false","ok","0",""
"7937","Nørremarkens FS","7937","false","ok","0",""
"1403","Nr. Åby","1403","false","ok","2",""
"32","Nr. Broby","32","true","ok","14",""
"7985","Nøvlingskov Efterskole","7985","false","ok","0",""
"1728","Nr. Bjert","1728","false","ok","1",""
"609","Nr. Lyndelse","609","true","ok","15",""
"1973","Nr. Nebel","1973","false","ok","0",""
"1379","Nyker","1379","false","ok","4",""
"1543","Nr. Sundby Bank","1543","false","ok","0",""
"2059","Nustrup Ungdomsforening","2059","false","ok","0",""
"1310","Ny Høsterkøb","1310","false","ok","0",""
"1421","Nyborg","1421","true","ok","23",""
"1339","Nykøbing F","1339","true","ok","12",""
"1824","Nykøbing M BK","1824","false","ok","0",""
"1270","Odden","1270","false","ok","0",""
"1387","Odense BK77","1387","false","ok","4",""
"1193","Nyråd","1193","false","ok","7",""
"1181","Nykøbing Sj.","1181","false","ok","2",""
"1354","Nysted","1354","false","ok","0",""
"1871","Oddense Otting","1871","false","ok","0",""
"1656","Odder","1656","false","ok","8",""
"1587","Onsild Idrætsforening","1587","false","ok","0",""
"1392","Odense OBK","1392","true","ok","53",""
"5945","Odsherred","5945","false","ok","0",""
"1994","Oksbøl Badminton Klub","1994","false","ok","6",""
"1445","Ollerup/Skerninge G & IF, Badminton","1445","false","ok","0",""
"1252","Orø","1252","false","ok","0",""
"1188","Osted","1188","false","ok","1",""
"1453","Otterup","1453","true","ok","7",""
"1423","Oure/Gudme","1423","false","ok","0",""
"1924","Outrup","1924","false","ok","0",""
"2011","Over Jerstal","2011","false","ok","0",""
"7953","Oversidderklub","7953","false","ok","0",""
"1545","Overlade","1545","false","ok","0",""
"1571","Ø. Brønderslev","1571","false","ok","0",""
"1133","ØBK/BK Kbh.","1133","false","ok","1",""
"1922","ØBG Silkeborg","1922","false","ok","9",""
"1941","Ølgod","1941","false","ok","3",""
"1714","Ølholm","1714","false","ok","2",""
"7359","Ølsted IF, badminton","7359","false","ok","0",""
"2599","Ølstrup G & UF","2599","false","ok","0",""
"1716","Ølsted Løsning","1716","false","ok","0",""
"1132","Øresundskollegiet","0","false","ok","0",""
"1160","Ølstykke","1160","false","ok","26",""
"1341","Ønslev-Eskildstrup","1341","false","ok","0",""
"1948","Ørnhøj","1948","false","ok","0",""
"1276","Ørslev Bjerge","1276","false","ok","0",""
"1321","Ørslev G & IF","1321","false","ok","0",""
"1298","Ørslev IF","1298","false","ok","0",""
"1702","Ørting","1702","false","ok","0",""
"1317","Ørslev Solbj.","1317","false","ok","0",""
"2936","Ørum IF","2936","false","ok","0",""
"1842","Ørslevkloster","1842","false","ok","0",""
"1672","Ørsted IF","1672","false","ok","8",""
"1733","Øster Nykirke","1733","false","ok","0",""
"1914","Ørum og Omegs IF","1914","false","ok","0",""
"2053","Øsby","2053","false","ok","0",""
"1708","Østbirk","1708","false","ok","2",""
"1572","Øster Hornum","1572","false","ok","0",""
"1573","Øster Hurup","1573","false","ok","1",""
"1780","Øster Starup Vester Nebel IF","1780","false","ok","0",""
"7493","Østerby SF","7493","false","ok","0",""
"1383","Østermarie","1383","false","ok","2",""
"1482","Østersøen","1482","false","ok","0",""
"1574","Østervrå","1574","false","ok","0",""
"1368","Østfalster","1368","false","ok","7",""
"1684","Østjylland","1684","false","ok","0",""
"7243","Østmøn Sg & I","7243","false","ok","2",""
"1369","Østofte","1369","false","ok","0",""
"2134","Østrig","2134","false","ok","0",""
"1873","Østsalling","1873","false","ok","0",""
"1100","Pan Kbh.","1100","false","ok","2",""
"1116","Peder Lykke Kbh.","1116","false","ok","1",""
"2151","Peru","2151","false","ok","0",""
"1121","PI København","1121","true","ok","3",""
"2117","Poland","2117","false","ok","0",""
"2145","Portugal","2145","false","ok","0",""
"1105","Posten Kbh.","1105","false","ok","5",""
"1401","Posten Odense","0","false","ok","0",""
"1380","Poulsker","1380","false","ok","0",""
"1479","Rågelund efterskole","1479","false","ok","0",""
"1596","Poulstrup Vrejlev","1596","false","ok","3",""
"1226","Ramløse","1226","false","ok","2",""
"1290","Præstø Sport","1290","false","ok","0",""
"1356","Radsted","1356","false","ok","0",""
"1261","Raklev","1261","false","ok","0",""
"1968","Ramme - Lomborg IF","1968","false","ok","0",""
"1683","Rårup","1683","false","ok","0",""
"1625","Randers BK","1625","true","ok","32",""
"1615","Rebild Efterskole","1615","false","ok","7",""
"6854","Rækker Mølle","6854","false","ok","0",""
"1582","Ravnkilde Sylvia","1582","false","ok","0",""
"1712","Rask Mølle","1712","false","ok","0",""
"1825","Ribe","1825","true","ok","24",""
"2084","Rendsborg - Bydelsdorf UF","2084","false","ok","0",""
"1965","Resenbro","1965","false","ok","0",""
"1734","Riis Tebstrup","1734","false","ok","0",""
"1877","Rindum","1877","false","ok","0",""
"1424","Ringe","1424","true","ok","13",""
"2031","Ringive-Lindeballe IF","2031","false","ok","0",""
"1826","Ringkøbing","1826","false","ok","4",""
"36","Ringsted","36","true","ok","27",""
"1458","Rise","1458","false","ok","8",""
"1425","Rising","1425","false","ok","0",""
"1227","Rislev","0","false","ok","0",""
"1427","Rolfsted","1427","false","ok","0",""
"1764","Romalt IF","1764","false","ok","0",""
"1528","Rosendal","1528","false","ok","36",""
"7141","Roskilde Motions Badminton Klub","7141","false","ok","3",""
"1827","Roslev","1827","false","ok","0",""
"1358","Rødby","1358","true","ok","6",""
"2012","Rødding","2012","false","ok","0",""
"2013","Rødekro","2013","true","ok","20",""
"1907","Rødkærsbro","1907","false","ok","1",""
"1744","Rønde Efterskole","1744","true","ok","30",""
"1096","Rødovre","1096","false","ok","9",""
"1381","Rønne","1381","false","ok","0",""
"7710","Rønde Motion og Samvær","7710","false","ok","0",""
"1228","Rønnede","1228","false","ok","1",""
"1253","Rørby","1253","false","ok","0",""
"1254","Rørvig","1254","false","ok","0",""
"1357","Rudbjerg","1357","false","ok","0",""
"7371","Rudersdal","7371","false","ok","16",""
"7737","Rudehøj Efterskole","7737","false","ok","0",""
"1444","Rudkøbing Badmintonklub","1444","false","ok","0",""
"1263","Ruds-Vedby","1263","false","ok","0",""
"7567","Rumænien","7567","false","ok","0",""
"2118","Rusland","2118","false","ok","0",""
"1657","Ry","1657","false","ok","17",""
"1992","Rydhave Slots Efterskole","1992","false","ok","0",""
"1123","Ryparken","1123","false","ok","3",""
"1426","Ryslinge","1426","false","ok","0",""
"1124","SAIF Kbh.","1124","true","ok","12",""
"1840","Sabro","1840","true","ok","11",""
"1859","Sahl","1859","false","ok","0",""
"1234","Såby Badminton","1234","false","ok","3",""
"1359","Sakskøbing","1359","false","ok","4",""
"1454","Salbrovad","1454","false","ok","0",""
"1746","Samsø UI","1746","false","ok","1",""
"1598","Saltum","1598","false","ok","3",""
"1428","Sanderum","1428","false","ok","0",""
"1277","Sandved Tornemark","1277","false","ok","1",""
"1558","Sæby","1558","false","ok","3",""
"2082","Satrup UF","2082","false","ok","0",""
"1480","Særslev","1480","false","ok","0",""
"2124","Schweiz","2124","false","ok","0",""
"1106","Sct. Jørgen Kbh.","1106","false","ok","5",""
"1291","Sct. Jørgens Skole","1291","false","ok","0",""
"1932","Sdr. Omme","1932","false","ok","1",""
"2027","Sdr. Hygum","2027","false","ok","15",""
"1878","Sdr. Nissum","1878","false","ok","0",""
"7732","Sdr. Rind/Vinkel IF","7732","false","ok","0",""
"2032","Sdr. Stenderup Idrætsforening","2032","false","ok","0",""
"2094","SDU","2094","false","ok","0",""
"1546","Serritslev","1546","false","ok","0",""
"7404","SDU Badminton Kolding","7404","false","ok","0",""
"1549","Sejlflod","1549","false","ok","2",""
"1659","Sejs-Svejbæk","1659","false","ok","13",""
"1180","Sengeløse","1180","false","ok","2",""
"1981","Sevel/Mogenstrup","1981","false","ok","0",""
"1902","SFGIF","1902","false","ok","0",""
"1967","Sig","1967","false","ok","0",""
"1697","SIF Assentoft","1697","false","ok","3",""
"1627","Silkeborg BK","1627","true","ok","28",""
"1786","Silkeborg IF","1786","false","ok","0",""
"2146","Singapore","2146","false","ok","0",""
"1529","Simested KVIK","1529","false","ok","0",""
"1594","Skallerup/Vennebj.","1594","false","ok","2",""
"7074","Skals Gymnastikforening","7074","false","ok","0",""
"1551","Skalborg SK","1551","true","ok","8",""
"7851","Sjælsølund SES","7851","false","ok","4",""
"1459","Skårup","1459","false","ok","0",""
"7073","Sjørslev/Demstrup IF","7073","false","ok","0",""
"7591","Skaade Elite Badminton","7591","false","ok","0",""
"1500","Skagen","1500","true","ok","10",""
"1660","Skanderborg","0","false","ok","0",""
"327","Skælskør","327","true","ok","17",""
"1905","Skibbild Badmintonklub","1905","false","ok","0",""
"1709","Skanderborg Badminton","1709","false","ok","6",""
"1799","Skanderup IF","1799","false","ok","0",""
"1782","Skarrild IF","1782","false","ok","0",""
"2066","Skærbæk Badmintonklub","2066","false","ok","0",""
"1552","Skelund-Veddum","1552","false","ok","0",""
"1286","Skensved Badminton","1286","false","ok","0",""
"1165","Skibby","1165","true","ok","7",""
"1800","Skive-Resen","1800","false","ok","9",""
"1730","Skibet","1730","false","ok","0",""
"1829","Skjern","1829","false","ok","5",""
"2028","Skodborg","2028","false","ok","2",""
"1785","Skovby IF","1785","false","ok","0",""
"2125","Skotland","2125","false","ok","0",""
"1622","Skovbakken","1622","true","ok","14",""
"7485","Skrødstrup Efterskole","7485","false","ok","0",""
"1163","Skovlunde","1163","false","ok","13",""
"1515","Skørping","1515","false","ok","2",""
"1553","Skovsgård/Brovst","1553","false","ok","2",""
"1099","Skovshoved","1099","true","ok","51",""
"1661","Skødstrup","1661","true","ok","13",""
"1429","Skt Klemens","1429","false","ok","0",""
"1157","Slagelse","1157","true","ok","12",""
"7132","Slagelse Garnisions idrætsforening","0","false","ok","0",""
"1196","Slangerup","1196","false","ok","28",""
"2129","Slovakiet","2129","false","ok","0",""
"2081","Slesvig IF","2081","false","ok","0",""
"1360","Slemminge","1360","false","ok","0",""
"1328","Slaglille Bjernede G & I","1328","false","ok","0",""
"1088","SMASH","0","false","ok","0",""
"2158","Slovenien","2158","false","ok","0",""
"1731","Smidstrup","1731","false","ok","0",""
"1831","Snejbjerg","1831","true","ok","2",""
"1830","Snedsted","1830","false","ok","0",""
"1232","Søborg","1232","false","ok","0",""
"1662","Solbjerg","1662","true","ok","10",""
"1229","Snekkersten","1229","false","ok","0",""
"2062","Smiff Badminton","2062","true","ok","1",""
"39","Solrød Strand","39","true","ok","73",""
"1167","Sorø","1167","false","ok","18",""
"1687","Sorring","1687","false","ok","7",""
"2077","Sønderbrarup UF","2077","false","ok","0",""
"1431","Søhus","1431","false","ok","0",""
"1487","Søby KVIK","1487","false","ok","0",""
"1676","Søften","1676","true","ok","11",""
"1364","Søllested","1364","false","ok","4",""
"2041","Sønderjylland","2041","false","ok","0",""
"1860","Søndermarken","1860","false","ok","0",""
"7145","Søndermarkens GF","7145","false","ok","2",""
"1843","Sønderris","1843","false","ok","0",""
"1455","Søndersø","1455","false","ok","1",""
"1527","Sønderup-S. Frem","1527","false","ok","5",""
"1330","Sørbymagle IF, Badminton","1330","false","ok","1",""
"1127","Søvang","1127","false","ok","3",""
"1128","Søværnet Kbh.","1128","false","ok","0",""
"1707","Søvind GIF","1707","false","ok","0",""
"2137","Spanien","2137","false","ok","0",""
"1663","Spentrup","1663","false","ok","0",""
"1292","St. Heddinge","1292","false","ok","0",""
"1882","Spjald","1882","false","ok","4",""
"1125","Sporvejenes IF","1125","false","ok","0",""
"1838","Spøttrup","1838","false","ok","0",""
"2022","Sportsefterskolen SINE","2022","true","ok","11",""
"2068","SS Skjold, Badminton","2068","false","ok","0",""
"7314","ST70","7314","false","ok","0",""
"5961","Sri Lanka","5961","false","ok","0",""
"8015","Stadil-Vedersø IF","0","false","error","0","Internal server error"
"1230","St. Lyngby","1230","false","ok","1",""
"1266","St. Merløse","1266","false","ok","0",""
"7526","Staby Efterskole","7526","false","ok","0",""
"1547","St. Restrup","1547","false","ok","5",""
"1284","Stenlille","1284","false","ok","0",""
"7983","Stadil-Vedersø IF","7983","false","ok","0",""
"2060","Stenderup - Krogager IF","2060","false","ok","0",""
"2014","Starup","2014","false","ok","1",""
"1664","Stensballe","1664","false","ok","0",""
"1949","Stauning-Dejbjerg","1949","false","ok","0",""
"1644","Stavtrup","1644","false","ok","15",""
"1109","Stefan Kbh.","1109","false","ok","0",""
"1748","Stenderup","1748","false","ok","0",""
"385","Stenløse","385","true","ok","13",""
"1745","Stjær Boldklub, Badminton afdelingen","1745","false","ok","0",""
"1399","Stige","1399","false","ok","0",""
"1607","Stidsholt IF","1607","false","ok","9",""
"1468","Stenstrup Gym","1468","false","ok","0",""
"40","Stillinge","40","false","ok","0",""
"1665","Stilling","1665","false","ok","2",""
"1908","Stoholm BK","1908","false","ok","1",""
"7981","Stokkemarke Badmintonklub","7981","false","ok","0",""
"1718","Stouby","1718","false","ok","0",""
"1361","Stokkemarke Badmintonklub","0","false","ok","0",""
"1260","Storstrømmen","1260","false","ok","0",""
"2079","Store Vi UF","2079","false","ok","0",""
"1139","Storkøbenhavn","1139","false","ok","0",""
"1362","Storstrømmen-Kippinge","1362","false","ok","4",""
"1555","Støvring","1555","true","ok","36",""
"1611","Strandby","1611","false","ok","0",""
"1554","Strandby/Elling","1554","false","ok","0",""
"1485","Strib Idrætsefterskole","1485","false","ok","12",""
"1430","Strib","1430","false","ok","4",""
"1895","Struer KFUM","1895","false","ok","3",""
"2078","Strukstrup UF","2078","false","ok","0",""
"1886","Strellev - Lyne","1886","false","ok","0",""
"1190","Strøby AIK65","1190","false","ok","0",""
"2931","Studenter Settlement, kbh.","2931","false","ok","0",""
"1340","Stubbekøbing","1340","false","ok","15",""
"1954","Studsgård","1954","false","ok","0",""
"1556","Sulsted","1556","false","ok","0",""
"2063","Sundeved Efterskole","2063","false","ok","2",""
"1832","Sunds","1832","false","ok","0",""
"1126","Sundby KFUM","0","false","ok","0",""
"1302","Svalebæk","1302","false","ok","0",""
"1382","Svaneke","1382","false","ok","3",""
"1393","Svendborg","1393","false","ok","18",""
"1557","Svenstrup","1557","true","ok","54",""
"2119","Sverige","2119","false","ok","0",""
"1231","Svinninge","1231","false","ok","0",""
"7390","Sydafrika","7390","false","ok","0",""
"1460","Sydlangeland","1460","false","ok","0",""
"1845","Sydmors","1845","false","ok","0",""
"425","Taastrup Elite","0","false","ok","0",""
"1685","Sydøstjylland","1685","false","ok","0",""
"1293","Sydstevns","1293","false","ok","0",""
"1867","Sydvest","1867","false","ok","0",""
"1590","Syvsten","1590","false","ok","0",""
"1580","Taars Ugilt","1580","false","ok","0",""
"7950","Taastrup BC","7950","false","ok","9",""
"1158","Taastrup TIK","1158","true","ok","11",""
"7183","Taiwan","7183","false","ok","0",""
"1897","Tangsø","1897","false","ok","0",""
"1861","Tarm","1861","false","ok","3",""
"1326","Tårnborg Idrætsforening, Badminton","1326","false","ok","0",""
"1140","Tårnby","1140","false","ok","0",""
"1846","Tarp","1846","false","ok","0",""
"1394","Tarup-Pårup","1394","true","ok","29",""
"7368","Tåstrup GF","7368","false","ok","0",""
"2147","Thailand","2147","false","ok","0",""
"1244","Team Pearly Helsingør","0","false","ok","0",""
"1559","Terndrup","1559","false","ok","0",""
"1281","Terslev","1281","false","ok","4",""
"7721","TG Kvindesport","7721","false","ok","0",""
"7550","Team Salling","7550","false","ok","0",""
"1847","Team Sydvest","0","false","ok","0",""
"1794","Them Badmintonklub","1794","false","ok","13",""
"1921","Thorning","1921","false","ok","0",""
"1833","Thisted","1833","false","ok","7",""
"1963","Thorsminde","1963","false","ok","0",""
"1679","Thorsager Rønde","1679","true","ok","6",""
"2848","Thorsø-Tungelund IF","2848","false","ok","0",""
"1490","Thurø Badmintonklub","1490","false","ok","0",""
"1869","Thorup/Klim","1869","false","ok","0",""
"1962","Thyborøn","1962","false","ok","0",""
"1862","Thyholm","1862","false","ok","0",""
"1750","Thyregod","1750","false","ok","0",""
"1879","Tim","1879","false","ok","0",""
"2601","Tikøb IF","2601","false","ok","0",""
"1906","Timring","1906","false","ok","0",""
"2016","Tinglev","2016","false","ok","0",""
"1129","Tingbjerg","1129","false","ok","4",""
"1365","Tingsted","1365","false","ok","4",""
"1757","Tirstrup Idrætsefterskole","1757","false","ok","22",""
"1760","Tirstrup/Balle","1760","false","ok","0",""
"7135","Tjæreby Sg & I","7135","false","ok","0",""
"1951","Tistrup-Hodde GU","1951","false","ok","0",""
"1272","Tisvilde","1272","false","ok","0",""
"1931","Tjæreborg","1931","false","ok","0",""
"2123","Tjekkiet","2123","false","ok","0",""
"1834","Tjørring","1834","false","ok","0",""
"1776","TMIF Motion","1776","false","ok","0",""
"2049","Toftlund Idrætsfore.","2049","false","ok","0",""
"1235","Toksværd","1235","false","ok","8",""
"1439","Tommerup","1439","false","ok","0",""
"1604","Tolstrup/Stenum","1604","false","ok","1",""
"1375","Toreby Sundby GF","1375","false","ok","3",""
"1560","Tornby","1560","false","ok","0",""
"1287","Torslunde-Ishøj","1287","false","ok","0",""
"1705","Torsted","1705","false","ok","0",""
"1863","Trabjerg","1863","false","ok","0",""
"1237","Tølløse","1237","false","ok","0",""
"1713","Tørring","1713","false","ok","0",""
"2017","Tønder","2017","false","ok","6",""
"1304","Tømmerup","1304","false","ok","0",""
"1618","Tranbjerg AIA","1618","true","ok","11",""
"1484","Tranekær-Tullebølle","1484","false","ok","0",""
"1913","Trojka","1913","false","ok","0",""
"1182","Tuse IF","1182","false","ok","0",""
"5904","Trænerklubben","5904","false","ok","0",""
"1732","Trelde","1732","false","ok","0",""
"1793","Troldhede IF","1793","false","ok","5",""
"1628","Tst, Tilst","1628","false","ok","17",""
"1236","Tune","1236","false","ok","11",""
"1161","Tuse Næs","1161","false","ok","1",""
"1395","Tved","1395","false","ok","0",""
"1893","Tvis","1893","false","ok","0",""
"1561","Tylstrup","1561","false","ok","0",""
"2155","Tyrkiet","2155","false","ok","0",""
"2120","Tyskland","2120","false","ok","0",""
"1432","Ubberud","1432","false","ok","0",""
"2160","Udland","2160","false","ok","0",""
"2148","Ukraine","2148","false","ok","0",""
"1735","Uldum","1735","false","ok","0",""
"1880","Ulfborg","1880","false","ok","0",""
"1910","Ulstrup","1910","false","ok","7",""
"2018","Ulkebøl","2018","false","ok","9",""
"1396","Ullerslev Langtved","1396","true","ok","8",""
"1579","Ullits","1579","false","ok","0",""
"1616","Ulsted Boldklub, Badmintonafd.","1616","false","ok","0",""
"1265","Undløse","1265","false","ok","0",""
"1097","Valby BC","1097","true","ok","21",""
"2149","USA","2149","false","ok","0",""
"1238","Vallekilde-Hørve","1238","false","ok","5",""
"1327","Uvelse Idrætsforening, Badminton","1327","false","ok","0",""
"2153","Ungarn","2153","false","ok","0",""
"1562","Vadum","1562","false","ok","0",""
"7982","United Badminton Klub","7982","false","ok","0",""
"1366","V. Ulslev","1366","false","ok","0",""
"1570","Vaarst-Fjellerad","1570","false","ok","0",""
"1098","Vanløse","1098","true","ok","19",""
"7358","Valby Gymnastik & idrætsforening","7358","false","ok","0",""
"2047","Varnæs Bovrup","2047","false","ok","0",""
"1173","Vallensbæk","1173","false","ok","19",""
"1255","Vallø","1255","false","ok","1",""
"1600","Valsgård","1600","false","ok","0",""
"6986","Vammen U & IF","6986","false","ok","0",""
"2075","Vanderup UF","2075","false","ok","0",""
"1835","Varde","1835","false","ok","14",""
"1674","Vamdrup","1674","false","ok","1",""
"1367","Væggerløse","1367","false","ok","0",""
"7965","Vedersø Idrætsefterskole","7965","false","ok","14",""
"42","Værløse","42","true","ok","58",""
"1563","Vedsted GF","1563","false","ok","0",""
"1476","Veflinge","1476","false","ok","0",""
"1836","Vejen","1836","false","ok","15",""
"1564","Vejgaard","1564","false","ok","21",""
"1666","Vejlby IK","1666","false","ok","11",""
"1667","Vejlby Risskov","1667","true","ok","7",""
"1629","Vejle","1629","true","ok","29",""
"1927","Vejrup","1927","false","ok","3",""
"1658","Vellev Idrætsforening, Badminton","1658","false","ok","0",""
"1874","Vemb","1874","false","ok","0",""
"1982","Velling Ungdoms og IF","1982","false","ok","0",""
"1256","Vemmedrup","1256","false","ok","0",""
"1239","Vemmelev","1239","false","ok","0",""
"1585","Vendsyssel BK","0","false","ok","0",""
"1565","Vestbjerg","1565","false","ok","3",""
"1566","Vester Hassing","1566","false","ok","7",""
"1866","Vestjylland","1866","false","ok","0",""
"1837","Vestervig","1837","false","ok","0",""
"1613","Vester Hjermitslev Badmintonklub","1613","false","ok","0",""
"1567","Vester Hornum","1567","false","ok","0",""
"2061","Vester Nebel Idrætsforening","2061","false","ok","0",""
"4790","Veteranklubben","4790","false","ok","0",""
"7328","Vesterbølle Efterskole","7328","false","ok","0",""
"2074","Vesterland UIF","2074","false","ok","0",""
"1630","Viborg","1630","true","ok","23",""
"41","Viby J","41","true","ok","41",""
"1240","Viby S","1240","false","ok","2",""
"1839","Videbæk","1839","false","ok","0",""
"7182","Vietnam","7182","false","ok","0",""
"1241","Vig","1241","false","ok","0",""
"1864","Vildbjerg","1864","false","ok","2",""
"2048","Vilstrup","2048","false","ok","0",""
"1894","Vind","1894","false","ok","0",""
"1434","Vindeby","1434","false","ok","0",""
"1984","Vinderup Badmintonklub","1984","false","ok","0",""
"1185","Virum","1185","false","ok","22",""
"1314","Vindinge","1314","false","ok","4",""
"1787","Vinding Sportsforening (VSF)","1787","true","ok","38",""
"1170","Vipperød","1170","true","ok","0",""
"1849","Vinding UIF","1849","false","ok","0",""
"1472","Vindinge Fyn","1472","true","ok","1",""
"1110","VLI Badminton Kbh.","1110","false","ok","1",""
"1568","Vodskov","1568","false","ok","2",""
"1677","Virklund","1677","false","ok","3",""
"1669","Virring","1669","false","ok","0",""
"1974","Vittrup","1974","false","ok","0",""
"1242","Viskinge","1242","false","ok","3",""
"7212","Vivild Idrætsefterskole","7212","false","ok","8",""
"1435","Vissenbjerg","1435","false","ok","0",""
"1771","Vivild IF badminton","1771","false","ok","0",""
"1478","Vollsmose","1478","false","ok","0",""
"1670","Voel KFUM","1670","true","ok","12",""
"7611","Voerladegård IF","7611","false","ok","0",""
"1605","Voerså","1605","false","ok","0",""
"1761","Vonsild","1761","false","ok","6",""
"2019","Vojens","2019","false","ok","3",""
"4407","Vojens GI","4407","false","ok","12",""
"7315","Voldby","7315","false","ok","0",""
"1296","Vor Frue","1296","false","ok","0",""
"1923","Vorbasse","1923","false","ok","1",""
"1159","Vordingborg","1159","true","ok","9",""
"1904","Vorgod - Barde IF","1904","false","ok","0",""
"6941","Vostrup G & UIF","6941","false","ok","0",""
"1569","Vrå","1569","false","ok","0",""
"1872","Vridsted","1872","false","ok","0",""
"2150","Wales","2150","false","ok","0",""
